PrefabName;SequenceIndex;TupleIndex;Lane;ObstacleGUID;TokenGUID;PowerUpGUID
EI_InteriorA_Obstacles;22;5;Right;NULL;NULL;NULL
Platform_HG_End_Rotation;0;0;Left;NULL;NULL;NULL
Platform_HG_End_Rotation;0;0;Middle;NULL;089d2fe8d92a2524d94c6ddb874e2486;NULL
Platform_HG_End_Rotation;0;0;Right;NULL;NULL;NULL
Platform_HG_End_StraightDown;0;0;Left;NULL;NULL;NULL
Platform_HG_End_StraightDown;0;0;Middle;NULL;f401f13a57dbfef47a1066de3123ca1c;NULL
Platform_HG_End_StraightDown;0;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;0;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;0;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;0;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;0;1;Left;c3c0cb03fa9de444980ce04d9fe915fd;NULL;NULL
Platform_HG_ObstacleSequences;0;1;Middle;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;0;1;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;0;2;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;0;2;Middle;1c5b3f9a37ed9bd45952375581eeaddb;NULL;NULL
Platform_HG_ObstacleSequences;0;2;Right;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;0;3;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;0;3;Middle;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;0;3;Right;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;0;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;0;4;Middle;98c73d1d3a9709b46bcd2ac8141b4774;NULL;NULL
Platform_HG_ObstacleSequences;0;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;0;5;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;0;5;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;0;5;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;1;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;1;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;1;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;2;Left;NULL;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;1;2;Middle;a4e51c86cdc77664ca2a1a656ddb5854;NULL;NULL
Platform_HG_ObstacleSequences;1;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;3;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;3;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;3;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;4;Middle;74ffc6742660af74a9f3bf148a1f57d3;NULL;NULL
Platform_HG_ObstacleSequences;1;4;Right;NULL;eeb6754ec3f0ded48968eb4db56fe376;NULL
Platform_HG_ObstacleSequences;1;5;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;5;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;5;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;6;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;6;Middle;480968b6555678043a0868c622c32f41;cfa5fd45903bcef4aa845d2bf644c0bd;NULL
Platform_HG_ObstacleSequences;1;6;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;7;Left;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;1;7;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;7;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;8;Left;98c73d1d3a9709b46bcd2ac8141b4774;NULL;NULL
Platform_HG_ObstacleSequences;1;8;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;8;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;9;Left;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;1;9;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;1;9;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;1;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;1;Middle;48186781274f99549b55a6ff40e6909b;NULL;NULL
Platform_HG_ObstacleSequences;2;1;Right;NULL;eeb6754ec3f0ded48968eb4db56fe376;NULL
Platform_HG_ObstacleSequences;2;2;Left;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;2;2;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;2;Right;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;2;3;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;3;Middle;0a331f413b18209438d918f73d3ed13d;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;2;3;Right;c3c0cb03fa9de444980ce04d9fe915fd;NULL;NULL
Platform_HG_ObstacleSequences;2;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;4;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;2;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;5;Left;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;2;5;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;5;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;6;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;6;Middle;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;2;6;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;7;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;7;Middle;1e0d4f030e40ff94ba1a3d6b99dc6bc5;NULL;NULL
Platform_HG_ObstacleSequences;2;7;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;8;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;8;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;2;8;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;1;Left;c3c0cb03fa9de444980ce04d9fe915fd;NULL;NULL
Platform_HG_ObstacleSequences;3;1;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;1;Right;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;3;2;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;2;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;3;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;3;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;3;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;3;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;4;Middle;1e0d4f030e40ff94ba1a3d6b99dc6bc5;NULL;NULL
Platform_HG_ObstacleSequences;3;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;5;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;5;Middle;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;3;5;Right;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;3;6;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;6;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;3;6;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;7;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;7;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;3;7;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;4;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;4;0;Middle;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;4;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;4;1;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;4;1;Middle;1e0d4f030e40ff94ba1a3d6b99dc6bc5;NULL;NULL
Platform_HG_ObstacleSequences;4;1;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;4;2;Left;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;4;2;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;4;2;Right;98c73d1d3a9709b46bcd2ac8141b4774;NULL;NULL
Platform_HG_ObstacleSequences;4;3;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;4;3;Middle;1e0d4f030e40ff94ba1a3d6b99dc6bc5;NULL;NULL
Platform_HG_ObstacleSequences;4;3;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;4;4;Left;1c5b3f9a37ed9bd45952375581eeaddb;NULL;NULL
Platform_HG_ObstacleSequences;4;4;Middle;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;4;4;Right;c3c0cb03fa9de444980ce04d9fe915fd;NULL;NULL
Platform_HG_ObstacleSequences;4;5;Left;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;4;5;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;4;5;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;4;6;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;4;6;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;4;6;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;1;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;1;Middle;a4e51c86cdc77664ca2a1a656ddb5854;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;5;1;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;2;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;2;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;3;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;3;Middle;b077335b4004f904297af6961a459e9f;eeb6754ec3f0ded48968eb4db56fe376;NULL
Platform_HG_ObstacleSequences;5;3;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;4;Middle;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;5;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;5;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;5;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;5;5;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;1;Left;NULL;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;6;1;Middle;a4e51c86cdc77664ca2a1a656ddb5854;NULL;NULL
Platform_HG_ObstacleSequences;6;1;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;2;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;2;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;3;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;3;Middle;313fe0e86ffd8cd48a3df5a9f592ab38;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;6;3;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;4;Left;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;6;4;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;5;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;5;Middle;a4e51c86cdc77664ca2a1a656ddb5854;NULL;NULL
Platform_HG_ObstacleSequences;6;5;Right;NULL;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;6;6;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;6;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;6;6;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;7;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;7;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;7;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;7;1;Left;1c5b3f9a37ed9bd45952375581eeaddb;NULL;NULL
Platform_HG_ObstacleSequences;7;1;Middle;0a331f413b18209438d918f73d3ed13d;eeb6754ec3f0ded48968eb4db56fe376;NULL
Platform_HG_ObstacleSequences;7;1;Right;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;7;2;Left;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
Platform_HG_ObstacleSequences;7;2;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;7;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;7;3;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;7;3;Middle;a4e51c86cdc77664ca2a1a656ddb5854;NULL;NULL
Platform_HG_ObstacleSequences;7;3;Right;NULL;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;7;4;Left;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;7;4;Middle;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;7;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;7;5;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;7;5;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;7;5;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;8;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;8;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;8;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;8;1;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;8;1;Middle;a4e51c86cdc77664ca2a1a656ddb5854;NULL;NULL
Platform_HG_ObstacleSequences;8;1;Right;NULL;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;8;2;Left;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;8;2;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;8;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;8;3;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;8;3;Middle;b077335b4004f904297af6961a459e9f;NULL;NULL
Platform_HG_ObstacleSequences;8;3;Right;NULL;eeb6754ec3f0ded48968eb4db56fe376;NULL
Platform_HG_ObstacleSequences;8;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;8;4;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;8;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;8;5;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;8;5;Middle;a4e51c86cdc77664ca2a1a656ddb5854;NULL;NULL
Platform_HG_ObstacleSequences;8;5;Right;NULL;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;8;6;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;8;6;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;8;6;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;9;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;9;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;9;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;9;1;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;9;1;Middle;738e0315ccec2e543825abae52100f12;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;9;1;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;9;2;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;9;2;Middle;NULL;cfa5fd45903bcef4aa845d2bf644c0bd;NULL
Platform_HG_ObstacleSequences;9;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;9;3;Left;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;9;3;Middle;98c73d1d3a9709b46bcd2ac8141b4774;NULL;NULL
Platform_HG_ObstacleSequences;9;3;Right;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;9;4;Left;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;9;4;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;9;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;9;5;Left;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;9;5;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;9;5;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;9;6;Left;NULL;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;9;6;Middle;b077335b4004f904297af6961a459e9f;NULL;NULL
Platform_HG_ObstacleSequences;9;6;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;9;7;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;9;7;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;9;7;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;1;Left;NULL;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;10;1;Middle;a4e51c86cdc77664ca2a1a656ddb5854;NULL;NULL
Platform_HG_ObstacleSequences;10;1;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;2;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;2;Middle;NULL;NULL;9149f4839f9d2884caf5bd8e110e220e
Platform_HG_ObstacleSequences;10;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;3;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;3;Middle;a4e51c86cdc77664ca2a1a656ddb5854;NULL;NULL
Platform_HG_ObstacleSequences;10;3;Right;NULL;d8181137120ec30419e78c51b33d1022;NULL
Platform_HG_ObstacleSequences;10;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;4;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;5;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;5;Middle;48186781274f99549b55a6ff40e6909b;eeb6754ec3f0ded48968eb4db56fe376;NULL
Platform_HG_ObstacleSequences;10;5;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;6;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;6;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;10;6;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;11;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;11;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;11;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;11;1;Left;c3c0cb03fa9de444980ce04d9fe915fd;NULL;NULL
Platform_HG_ObstacleSequences;11;1;Middle;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;11;1;Right;1c5b3f9a37ed9bd45952375581eeaddb;NULL;NULL
Platform_HG_ObstacleSequences;11;2;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;11;2;Middle;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;11;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;11;3;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;11;3;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;11;3;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;11;4;Left;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;11;4;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;11;4;Right;98c73d1d3a9709b46bcd2ac8141b4774;NULL;NULL
Platform_HG_ObstacleSequences;11;5;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;11;5;Middle;1e0d4f030e40ff94ba1a3d6b99dc6bc5;NULL;NULL
Platform_HG_ObstacleSequences;11;5;Right;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;11;6;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;11;6;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;11;6;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;0;Middle;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;12;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;1;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;1;Middle;98c73d1d3a9709b46bcd2ac8141b4774;NULL;NULL
Platform_HG_ObstacleSequences;12;1;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;2;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;2;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;3;Left;1c5b3f9a37ed9bd45952375581eeaddb;NULL;NULL
Platform_HG_ObstacleSequences;12;3;Middle;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;12;3;Right;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;12;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;4;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;5;Left;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;12;5;Middle;b9c676567b29d6b42b32cf83358c3470;NULL;NULL
Platform_HG_ObstacleSequences;12;5;Right;NULL;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;12;6;Left;c3c0cb03fa9de444980ce04d9fe915fd;NULL;NULL
Platform_HG_ObstacleSequences;12;6;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;6;Right;98c73d1d3a9709b46bcd2ac8141b4774;NULL;NULL
Platform_HG_ObstacleSequences;12;7;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;7;Middle;b077335b4004f904297af6961a459e9f;NULL;NULL
Platform_HG_ObstacleSequences;12;7;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;8;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;8;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;12;8;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;1;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;1;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;13;1;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;2;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;2;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;2;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;3;Left;c3c0cb03fa9de444980ce04d9fe915fd;NULL;NULL
Platform_HG_ObstacleSequences;13;3;Middle;22fe6eae11fb4aa449c019fb8b6449cc;NULL;87a53b4d52677cd498e3aeb3f8a8d232
Platform_HG_ObstacleSequences;13;3;Right;NULL;684eb56b02eb6bd4cbfe00ac3c10928d;NULL
Platform_HG_ObstacleSequences;13;4;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;4;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;13;4;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;5;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;5;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;5;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;6;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;6;Middle;3ae25bedc45a1864bbc2af23cc6a7187;NULL;NULL
Platform_HG_ObstacleSequences;13;6;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;7;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;7;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;13;7;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;0;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;0;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;0;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;1;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;1;Middle;480968b6555678043a0868c622c32f41;NULL;NULL
Platform_HG_ObstacleSequences;14;1;Right;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;2;Left;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;2;Middle;NULL;NULL;NULL
Platform_HG_ObstacleSequences;14;2;Right;NULL;NULL;NULL
